aaaa=1,啊啊啊啊
fvfv=1,非政府组织
fvfv=2,反政府武装
fvfx=1,发展方向
fvfx=2,方正飞翔
fvgb=1,纺织工业部
fvgd=1,法制轨道
fvgh=1,发展规划
fvgi=1,发展过程
fvgi=2,纺织工程
fvgj=1,发展国家
fvgj=2,非洲国家
fvgl=1,发展规律
fvgn=1,法制观念
fvgn=2,法治观念
fvgr=1,防止感染
fvgs=1,服装公司
fvgv=1,发展过程中
fvgy=1,纺织工业
fvgy=2,发展规划纲要
fvhm=1,发展缓慢
fviu=1,非正常拍摄
fviw=1,发展成为
fvjb=1,防治疾病
fvjb=2,发展进步
fvjc=1,风中劲草
fvjd=1,发展阶段
fvjf=1,辅助解封
fvjg=1,分支机构
fvjh=1,发展计划
fvjh=2,发展机会
fvji=1,辅助检查
fvjj=1,发展经济
fvjk=1,发展较快
fvjk=2,非洲进口
fvjq=1,发展机遇期
fvju=1,法制建设
fvju=2,仿真技术
fvjy=1,法制教育
fvkj=1,发展空间
fvku=1,肥宅快乐水
fvlf=1,防止浪费
fvlg=1,泛着泪光
fvli=1,发展历程
fvlj=1,复制链接
fvll=1,负债累累
fvll=2,风中凌乱
fvln=1,发展理念
fvlu=1,付之流水
fvlu=2,付诸流水
fvly=1,废长立幼
fvly=2,饭桌礼仪
fvmb=1,发展目标
fvmu=1,发展模式
fvnj=1,非智能机
fvnj=2,非智能手机
fvpd=1,法制频道
fvpf=1,服装批发
fvph=1,防止破坏
fvpm=1,肺主皮毛
fvpp=1,服装品牌
fvqj=1,发展前景
fvql=1,发展潜力
fvql=2,发展起来
fvqr=1,付之阙如
fvqt=1,发展前途
fvqu=1,反治其身
fvqu=2,发展趋势
fvqx=1,扶正祛邪
fvqx=2,负重前行
fvqy=1,扶正祛邪
fvru=1,副主任医师
fvsd=1,发展速度
fvsh=1,放之四海
fvsv=1,放之四海而皆准
fvsv=2,放诸四海而皆准
fvsw=1,法治思维
fvsx=1,发展思想
fvtd=1,发展体育运动
fvtj=1,仿制图章工具
fvtl=1,纷至沓来
fvtv=1,仿制图章
fvub=1,辅助设备
fvub=2,方正书版
fvud=1,辅助手段
fvuh=1,法治社会
fvui=1,发展生产
fvuj=1,付诸实践
fvuj=2,辅助设计
fvul=1,发展生产力
fvul=2,发展是硬道理
fvup=1,发展水平
fvuq=1,发展时期
fvut=1,发展势头
fvuu=1,付诸实施
fvvc=1,方针政策
fvvd=1,发展壮大
fvvg=1,发展中国
fvvj=1,发展中国家
fvvk=1,复制这段内容后打开
fvvk=2,复制这条信息后打开
fvvl=1,发展战略
fvvn=1,风烛之年
fvvr=1,复制这段内容
fvvt=1,复制粘贴
fvvu=1,复种指数
fvvu=2,副主治医师
fvvv=1,风中之烛
fvvx=1,复制这条消息
fvvy=1,负重致远
fvvy=2,发展中国特色社会主义
fvvz=1,非战之罪
fvwb=1,复制为纯文本
fvwh=1,法制委员会
fvwx=1,反正我不信
fvxd=1,付诸行动
fvxi=1,法制宣传
fvxj=1,繁枝细节
fvxl=1,福至心灵
fvxm=1,发展迅猛
fvxm=2,服装鞋帽
fvxq=1,发展下去
fvxs=1,发展迅速
fvxy=1,附赘悬疣
fvxy=2,附赘悬肬
fvyd=1,付诸于行动
fvyj=1,付之一炬
fvyl=1,疯痔瘀瘩痨
fvyq=1,粉妆玉砌
fvyq=2,发展要求
fvyr=1,反之亦然
fvyr=2,纺织印染
fvyu=1,反正也是
fvyv=1,粉妆玉琢
fvyv=2,辅助验证
fvyx=1,付之一笑
fvyx=2,反之也行
fvyx=3,非专业性
fvyx=4,佛争一炷香
fvyy=1,釜中游鱼
fvyz=1,方针原则
fvzh=1,父债子还
fvzl=1,发指眦裂
fvzx=1,飞针走线
fwai=1,肺癌
fwan=1,废案
fwba=1,飞吧
fwba=2,非把
fwbc=1,飞报
fwbd=1,飞白
fwbf=1,飞奔
fwbh=1,诽谤
fwbk=1,肺病
fwbk=2,匪兵
fwbm=1,非编
fwbn=2,飞镖
fwbn=3,非标
fwbo=1,菲薄
fwbq=1,分文不取
fwbu=1,肺部
fwbu=2,防伪标识
fwbu=3,分文不收
fwbv=1,分文不值
fwbv=2,防伪标志
fwcd=1,废材
fwce=1,悱恻
fwci=1,废词
fwcv=1,翡翠
fwda=1,肥大
fwdc=1,飞到
fwdc=2,飞刀
fwde=1,非得
fwdh=1,服务电话
fwdi=1,飞抵
fwdi=2,废帝
fwdj=1,非但
fwdj=2,飞弹
fwdj=3,防微杜渐
fwdm=1,费电
fwdm=2,沸点
fwdn=1,废掉
fwdp=1,飞碟
fwdp=2,飞蝶
fwds=1,飞动
fwdu=1,飞渡
fwdw=1,非得
fwdw=2,服务到位
fwdx=1,服务对象
fwdx=2,废物点心
fwdy=1,房屋抵押
fwee=1,飞蛾
fwfa=1,非法
fwfa=2,服务方案
fwff=1,非分
fwfj=1,非凡
fwfu=1,肺腑
fwfu=2,飞赴
fwfu=3,符文法师
fwfw=1,菲菲
fwfw=2,狒狒
fwfw=3,霏霏
fwfy=1,服务费用
fwgd=1,防卫过当
fwgn=1,奉为圭臬
fwgo=1,飞过
fwgs=1,费工
fwgt=1,房屋公摊
fwgu=1,腓骨
fwhe=1,飞鹤
fwhh=1,法网恢恢
fwhh=2,飞航
fwhl=1,飞蝗
fwhr=1,匪患
fwhs=1,绯红
fwhs=2,飞鸿
fwht=1,房屋合同
fwhu=1,飞虎
fwhu=2,飞狐
fwhv=1,飞回
fwhx=1,废话
fwhx=2,飞花
fwhy=1,非婚
fwhy=2,服务行业
fwhz=1,肥厚
fwia=1,肥差
fwic=1,匪巢
fwid=1,废柴
fwie=1,飞车
fwig=1,费城
fwig=2,肥城
fwih=1,非常
fwih=2,肥肠
fwihdc=1,非常道
fwii=1,飞驰
fwii=2,废弛
fwik=1,服务窗口
fwin=2,服务承诺
fwip=1,服务产品
fwiq=1,放我出去
fwir=1,飞船
fwis=1,飞虫
fwiu=1,废除
fwiu=2,飞出
fwiy=1,服务产业
fwjb=1,费劲
fwjb=2,费尽
fwjg=1,服务机构
fwji=1,飞机
fwji=2,斐济
fwjk=1,非经
fwjk=2,扶危济困
fwjl=1,飞将
fwjl=2,访问记录
fwjl=3,服务经理
fwjm=1,飞溅
fwjm=2,飞剑
fwjn=1,吠叫
fwjp=1,费解
fwjq=1,废旧
fwjv=1,房屋建筑
fwkd=1,范围扩大
fwke=1,法外开恩
fwkk=1,飞快
fwkm=1,奉为楷模
fwks=1,非空
fwkt=1,法外狂徒
fwkx=1,飞跨
fwlb=1,菲林
fwlb=2,飞临
fwlb=3,服务列表
fwlc=1,肺痨
fwld=1,飞来
fwle=1,废了
fwle=2,费了
fwle=3,飞了
fwli=1,费力
fwli=2,非礼
fwln=1,肥料
fwln=3,废料
fwlo=1,飞落
fwlp=1,分为两派
fwls=1,飞龙
fwls=2,肥龙
fwlt=1,飞掠
fwlv=1,费率
fwlv=2,分为两种
fwlw=1,匪类
fwlx=1,服务类型
fwly=1,废物利用
fwma=1,飞马
fwma=2,费马
fwmc=1,肥猫
fwmd=1,非买
fwmf=1,肺门
fwmi=1,费米
fwmj=1,费曼
fwmn=1,飞秒
fwmo=1,飞沫
fwmu=1,非我莫属
fwmw=1,肥美
fwmy=1,服务贸易
fwnd=1,范围内的
fwnf=1,肥嫩
fwni=1,肥腻
fwnj=1,非难
fwnl=1,服务能力
fwnn=1,飞鸟
fwnq=1,肥牛
fwnq=2,肥妞
fwnr=1,服务内容
fwnu=1,废奴
fwnv=1,肥女
fwny=1,绯闻女友
fwny=2,绯闻男友
fwpb=1,废品
fwpb=2,妃嫔
fwpc=1,飞跑
fwpc=2,肺泡
fwph=1,肥胖
fwpi=1,菲芘
fwpj=1,飞盘
fwpm=1,肺片
fwpn=1,废票
fwpo=1,肥婆
fwpu=1,飞扑
fwpu=2,飞瀑
fwqb=1,飞禽
fwqi=1,废弃
fwqi=2,飞起
fwqj=1,访问期间
fwqk=1,废青
fwql=1,扶我起来
fwqm=1,费钱
fwqm=2,匪浅
fwqn=1,服务区内
fwqq=1,非酋
fwqq=2,飞球
fwqr=1,飞泉
fwqt=1,肥缺
fwqu=1,飞去
fwrc=1,访问人次
fwre=1,肺热
fwrf=1,废人
fwrf=2,飞人
fwrf=3,非人
fwrh=1,非让
fwrj=1,斐然
fwrj=2,繁文缛节
fwrl=1,繁文缛礼
fwrr=1,方为人上人
fwru=1,飞入
fwru=2,访问人数
fwrv=1,防伪认证
fwrx=1,服务热线
fwry=1,服务人员
fwrz=1,肥肉
fwsa=1,飞洒
fwse=1,绯色
fwse=2,妃色
fwsj=1,飞散
fwso=1,飞梭
fwsr=1,废酸
fwsu=1,飞速
fwtd=1,服务态度
fwtg=1,沸腾
fwtg=2,飞腾
fwti=1,飞踢
fwti=2,访问调查
fwtj=1,飞毯
fwtj=2,飞弹
fwtk=1,飞艇
fwtm=1,飞天
fwtm=2,肥田
fwtp=1,废铁
fwts=1,非同
fwts=2,服务投诉
fwtu=1,匪徒
fwtv=1,飞腿
fwtx=1,服务体系
fwty=2,肥臀
fwua=1,飞沙
fwub=1,奉为上宾
fwud=1,访问深度
fwue=1,飞射
fwuf=1,费神
fwuf=2,飞身
fwug=1,飞升
fwug=2,蜚声
fwuh=1,飞上
fwui=1,费事
fwui=2,费时
fwui=3,飞逝
fwuj=2,服务时间
fwuj=3,房屋设计
fwuj=4,蜂窝数据
fwul=1,飞霜
fwum=1,奉为神明
fwum=2,服务上门
fwuo=1,肥硕
fwuo=2,非说
fwup=1,服务水平
fwuu=1,飞鼠
fwuu=2,飞书
fwuv=1,沸水
fwuv=2,废水
fwuv=3,福无双至
fwux=1,福无双至，祸不单行
fwuz=1,肥瘦
fwuz=2,匪首
fwva=1,废渣
fwvb=1,奉为至宝
fwvd=1,废宅
fwvd=2,法外之地
fwvg=1,范围之广
fwvh=1,飞涨
fwvh=2,非物质文化
fwvi=1,废纸
fwvi=2,废止
fwvi=3,非物质文化遗产
fwvj=1,房屋中介
fwvk=1,服务状况
fwvl=1,肥壮
fwvl=2,服务质量
fwvn=3,范围之内
fwvr=1,方外之人
fwvr=2,飞转
fwvu=1,肥猪
fwvu=2,飞猪
fwvv=1,犯我中华者
fwvv=2,犯我中华者虽远必诛
fwvx=1,服务中心
fwvz=1,非洲
fwwf=1,绯闻
fwwf=2,飞吻
fwwh=1,飞往
fwwo=1,肥沃
fwwq=1,分文未取
fwwu=1,废物
fwwu=2,飞舞
fwxb=1,费心
fwxb=2,飞信
fwxi=1,肥西
fwxi=2,风味小吃
fwxj=1,服务小姐
fwxk=1,飞行
fwxk=2,飞星
fwxl=1,飞翔
fwxl=2,飞向
fwxm=1,飞仙
fwxm=2,费县
fwxn=1,肥效
fwxp=1,飞泻
fwxq=1,服务需求
fwxr=1,飞旋
fwxt=1,飞雪
fwxt=2,服务系统
fwxu=1,废墟
fwxu=2,飞絮
fwxv=1,访问学者
fwxx=1,飞侠
fwyc=1,非要
fwye=1,扉页
fwyh=1,飞扬
fwyh=2,肥羊
fwyi=1,非议
fwyi=2,非遗
fwyj=1,肺炎
fwyj=2,飞燕
fwyk=1,飞鹰
fwyl=1,服务一流
fwyn=1,范围以内
fwyr=1,飞远
fwyr=2,分外妖娆
fwys=1,费用
fwys=2,菲佣
fwyt=1,飞跃
fwyt=2,飞越
fwyu=1,飞鱼
fwyu=2,飞羽
fwyv=1,副委员长
fwyy=1,飞云
fwyz=1,费油
fwyz=2,废油
fwzc=1,肥皂
fwzd=1,肥仔
fwzh=1,肺脏
fwzi=1,妃子
fwzi=2,痱子
fwzl=1,非我族类
fwzl=2,房屋租赁
fwzl=3,放我嘴里
fwzt=1,防卫姿态
fwzu=1,风闻奏事
fwzw=1,飞贼
fwzy=1,非我族类，其心必异
fwzz=1,飞走
fxax=1,芳心暗许
fxax=2,奉献爱心
fxbf=1,放下包袱
fxbg=1,分析报告
fxbj=1,分析比较
fxbl=1,放心不了
fxbm=1,方向不明
fxbp=1,放学别跑
fxbx=1,放心不下
fxbx=2,负心薄幸
fxbz=1,放学别走
fxbz=2,发现不足
fxcw=1,发现错误
fxcy=1,风行草偃
fxcz=1,反向操作
fxdc=1,犯下大错
fxdd=1,放心大胆
fxdd=2,繁星点点
fxdg=1,翻箱倒柜
fxdh=1,放下电话
fxdn=1,发现端倪
fxdq=1,分享到朋友圈
fxdq=2,分享到微信朋友圈
fxdr=1,负心多是读书人
fxds=1,夫西地酸
fxdt=1,分享动态
fxdv=1,反向大招
fxdx=1,分享到微信
fxdy=1,风险抵押
fxdz=1,放下担子
fxeq=1,拂袖而去
fxff=1,风险防范
fxfl=1,费心费力
fxfw=1,分享发文
fxfx=1,复习复习
fxgk=1,复习功课
fxgl=1,风险管理
fxgv=1,福星高照
fxhd=1,风险很大
fxhf=1,福兮祸所伏
fxhf=2,福兮祸之所伏
fxhj=1,逢凶化吉
fxhu=1,芳香化湿
fxhv=1,芳香化浊
fxhv=2,福兮祸所致
fxhx=1,分析化学
fxhy=1,福兮祸所依
fxjh=1,负薪救火
fxjj=1,风雪交加
fxju=1,奉献精神
fxjy=1,分享经验
fxjz=1,放下架子
fxkh=1,防汛抗旱
fxku=1,复习考试
fxkv=1,风险控制
fxlb=1,焚香礼拜
fxlj=1,分享链接
fxlj=2,反向链接
fxll=1,发现了新大陆
fxll=2,飞雪连天射白鹿
fxlp=1,浮想联翩
fxmt=1,繁星满天
fxmy=1,焚香沐浴
fxmy=2,发现没有
fxnl=1,分析能力
fxny=1,芳香浓郁
fxpb=1,芳香扑鼻
fxpd=1,分析判断
fxpg=1,风险评估
fxqk=1,发现情况
fxql=1,反响强烈
fxqn=1,佛系青年
fxqu=1,复习全书
fxqx=1,防汛抢险
fxrj=1,分析软件
fxrq=1,发行日期
fxrw=1,飞行任务
fxry=1,赴险如夷
fxry=2,分析人员
fxsd=1,飞行速度
fxsj=1,繁星似锦
fxst=1,反向搜图
fxsy=1,法西斯主义
fxtd=1,放下屠刀
fxtd=2,风险太大
fxtd=3,法相天地
fxtf=1,放下屠刀，立地成佛
fxtl=1,反向套路
fxtp=1,分析天平
fxtx=1,风行天下
fxtx=2,犯下滔天罪行
fxtz=1,风险投资
fxue=1,烦心事儿
fxuq=1,俯下身去
fxuu=1,繁星闪烁
fxuu=2,风行水上
fxuy=1,放心使用
fxuy=2,放心食用
fxuz=1,俯下身子
fxuz=2,伏下身子
fxvj=1,腹心之疾
fxvj=2,放下助人情结
fxvy=1,放下助人情结，尊重他人命运
fxwa=1,方兴未艾
fxwn=1,放下碗骂娘
fxwt=1,发现问题
fxwt=2,分析问题
fxwy=1,负心违愿
fxxf=1,方向相反
fxxh=1,风萧萧兮易水寒
fxxi=1,反向宣传
fxxl=1,放下心来
fxxl=2,发现新大陆
fxxn=1,飞行性能
fxxt=1,分析系统
fxxu=1,风险系数
fxxz=1,发现行踪
fxyf=1,飞向远方
fxyh=1,反向优化
fxyh=2,放学以后
fxyj=1,分析研究
fxyt=1,发现一个问题
fxyu=1,风行一时
fxyu=2,风险意识
fxyy=1,分析原因
fxzc=1,放心早餐
fxzd=1,风险自担
fxzj=1,赋闲在家
fxzl=1,复习资料
fxzs=1,分形杂色
fxzw=1,抚心自问
fyax=1,富有爱心
fybg=1,分一杯羹
fybg=2,风雨不改
fybh=1,风云变幻
fybh=2,飞扬跋扈
fybj=1,妇幼保健
fybk=1,非要不可
fybl=1,发育不良
fybl=2,反应不过来
fybq=1,风雨变迁
fybr=1,浮云蔽日
fybr=2,服硬不服软
fybt=1,风雨不透
fybx=1,放一百个心
fyby=1,妇幼保健院
fycd=1,法院裁定
fycs=1,风雨沧桑
fycy=1,风言醋语
fydb=1,浮一大白
fydi=1,斧钺刀叉
fydl=1,发扬蹈厉
fydx=1,奋勇当先
fydz=1,风雨大作
fyeh=1,风云二号
fyel=1,蜂拥而来
fyel=2,蜂涌而来
fyer=1,蜂拥而入
fyeu=1,蜂拥而上
fyev=1,蜂拥而至
fyff=1,服药方法
fyfj=1,费一番脑筋
fyfu=1,吠影吠声
fyfv=1,费一番周折
fyfy=1,翻云覆雨
fyfy=2,风言风语
fyfy=3,附庸风雅
fyfz=1,纷纭复杂
fygd=1,发扬光大
fygd=2,幅员广大
fygi=1,斧钺钩叉
fygl=1,反应过来
fygl=2,放言高论
fygm=1,反应过敏
fygn=1,防御功能
fygq=1,富有感情
fygt=1,鲱鱼罐头
fygu=1,防御工事
fyhd=1,反应很大
fyhj=1,反引号键
fyhu=1,蜉蝣撼大树
fyhx=1,富于幻想
fyid=1,反应迟钝
fyid=2,飞云掣电
fyig=1,富有成果
fyih=1,发育迟缓
fyil=1,反映出来
fyir=1,抚养成人
fyix=1,富有成效
fyjd=1,法医鉴定
fyje=1,费用金额
fyjh=1,风云际会
fyji=1,风雨兼程
fyji=2,封印解除
fyji=3,分忧解愁
fyjj=1,风雨交加
fyjl=1,反应激烈
fyjn=1,分忧解难
fyjr=1,复员军人
fyjv=1,防御机制
fyjv=2,封印卷轴
fyjy=1,副研究员
fyjy=2,富有经验
fyki=1,费用扣除
fykq=1,放眼看去
fyld=1,风雨雷电
fylh=1,反应良好
fylk=1,幅员辽阔
fylm=1,反应灵敏
fylr=1,奉养老人
fylu=1,敷衍了事
fylv=1,非营利组织
fylx=1,非营利性
fylx=2,非赢利性
fymv=1,发扬民主
fymx=1,费用明细
fynh=1,富有内涵
fynl=1,防御能力
fynl=2,反应能力
fypb=1,奋勇拼搏
fypy=1,风雨飘摇
fyqj=1,奋勇前进
fyqk=1,反映情况
fyql=1,反应强烈
fyql=2,反映强烈
fyqq=1,风雨凄凄
fyrg=1,非一日之功
fyrh=1,风雨如晦
fyrh=2,非一日之寒
fyri=1,防意如城
fyrj=1,翻译软件
fyrp=1,风雨如磐
fyrw=1,风云人物
fysd=1,反应速度
fysd=2,飞也似的
fysl=1,飞耀速录
fysq=1,烽烟四起
fyss=1,匪夷所思
fysz=1,敷衍塞责
fytb=1,风云突变
fytb=2,风雨突变
fytl=1,风雨同路
fytt=1,法眼通天
fytv=1,风雨同舟
fytx=1,富于同情心
fyud=1,奋勇杀敌
fyuh=1,腹有诗书气自华
fyul=1,方圆十里
fyuw=1,浮游生物
fyux=1,繁衍生息
fyuz=1,俯仰生姿
fyvj=1,俯仰之间
fyvj=2,犯颜直谏
fyvl=1,扶摇直上九万里
fyvu=1,扶摇直上
fyvy=1,反犹主义
fywb=1,风月无边
fywk=1,负隅顽抗
fywl=1,扶摇万里
fywl=2,放眼未来
fywm=1,敷衍我们
fywq=1,放眼望去
fywr=1,反以为荣
fywt=1,反映问题
fywu=1,妇幼卫生
fywz=1,风雨无阻
fyxb=1,肺源性心脏病
fyxc=1,浮语虚辞
fyxh=1,飞扬小鹤
fyxi=1,分引选重
fyxk=1,佛眼相看
fyxl=1,富有想象力
fyxl=2,富于想象力
fyxq=1,奋勇向前
fyxr=1,负有刑事责任
fyxt=1,防御系统
fyyc=1,风韵犹存
fyyh=1,富营养化
fyyk=1,反咬一口
fyyr=1,俯仰由人
fyyy=1,富有营养
fyzb=1,飞檐走壁
fyzg=1,飞鹰走狗
fyzj=1,服药自尽
fyzl=1,费用自理
fyzp=1,翻译作品
fyzr=1,负有责任
fyzt=1,纷纭杂沓
fyzu=1,丰衣足食
fyzu=2,服药自杀
fzaj=1,犯罪案件
fzba=1,烦躁不安
fzbj=1,放纵不羁
fzbk=1,非做不可
fzbm=1,负责部门
fzby=1,佛祖保佑
fzby=2,烦躁不已
fzby=3,分赃不匀
fzdb=1,复杂多变
fzdd=1,复杂得多
fzdh=1,否则的话
fzdj=1,犯罪动机
fzdk=1,否定
fzdu=1,放在地上
fzdw=1,放在第一位
fzff=1,发自肺腑
fzfm=1,分子分母
fzfz=1,犯罪分子
fzgl=1,负责管理
fzgx=1,父子关系
fzhd=1,犯罪活动
fzhh=1,飞灾横祸
fzhw=1,犯罪行为
fzib=1,犯罪成本
fzih=1,奉子成婚
fziy=1,风姿绰约
fziy=2,丰姿绰约
fzjg=1,分子结构
fzjh=1,负载均衡
fzjl=1,副总经理
fzjl=2,犯罪记录
fzjs=1,犯罪既遂
fzjt=1,否决
fzjt=2,犯罪集团
fzjx=1,分组教学
fzld=1,复杂劳动
fzlr=1,父子两人
fzmd=1,复杂矛盾
fznx=1,发自内心
fzpb=1,放在旁边
fzqg=1,夫尊妻贵
fzqk=1,犯罪前科
fzqu=1,父子情深
fzrd=1,负责任的
fzrf=1,否认
fzsl=1,副总司令
fzth=1,犯罪团伙
fztq=1,反遭天谴
fztv=1,负责同志
fzue=1,犯罪数额
fzuj=1,分组数据
fzuq=1,富在深山有远亲
fzuu=1,犯罪事实
fzuw=1,放在首位
fzux=1,分子生物学
fzvl=1,分子质量
fzvu=1,发纵指示
fzws=1,犯罪未遂
fzxi=1,犯罪现场
fzxl=1,佛祖心中留
fzxl=2,放在心里
fzxl=3,犯罪心理
fzxr=1,犯罪嫌疑人
fzxu=1,放在心上
fzxw=1,犯罪行为
fzxx=1,返祖现象
fzxx=2,犯罪心理学
fzyj=1,福泽谕吉
fzyk=1,放在一块
fzyl=1,放在眼里
fzyl=2,反作用力
fzyq=1,放在一起
fzyy=1,反作用于
fzzd=1,夫子自道
fzze=1,否则
gaba=1,嘎巴
gabd=1,公安部队
gabg=1,嘎嘣
gabm=1,公安部门
gabq=1,孤傲不群
gada=1,嘎达
gafj=1,公安分局
gafx=1,个案分析
gaga=1,嘎嘎
gagh=1,敢爱敢恨
gagh=2,隔岸观火
gagj=1,公安干警
gagu=1,玍古
gajg=1,公安机关
gaks=1,轧空
gala=1,旮旯
gali=1,咖喱
galn=1,尬聊
gama=1,伽马
gamj=1,公安民警
gana=1,戛纳
gapn=1,轧票
gapu=1,高矮胖瘦
gaqy=1,各安其业
garj=1,嘎然
gary=1,公安人员
gasn=1,谷氨酸钠
gatb=1,港澳同胞
gatm=1,各安天命
gatv=2,港澳通行证
gavf=1,公安执法
gavh=1,轧账
gavi=1,嘎吱
gavv=1,关爱智障
gavx=1,公安战线
gawg=1,高岸为谷
gawq=1,肝癌晚期
gaxm=1,滚鞍下马
gaxw=1,隔岸相望
gayj=1,关爱有加
gayy=2,苟安一隅
gaza=1,曱甴
gazd=1,高傲自大
gazi=1,嘎子
gbau=1,孤标傲世
gbbb=1,改编不是乱编
gbbd=1,根本不知道
gbbh=1,根本变化
gbbh=2,根本不会
gbbl=1,改变不了
gbbl=2,古巴比伦
gbbn=1,根本不能
gbbn=2,根本不可能
gbbu=1,根本不是
gbbv=1,根本保证
gbbv=2,根本保障
gbbv=3,丐帮帮主
gbby=1,根本不用
gbby=2,根本不需要
gbbz=1,根本不存在
gbcm=1,敢不从命
gbda=1,公布答案
gbdb=1,广播电影电视部
gbdf=1,根本大法
gbdf=2,个别地方
gbdg=1,功不抵过
gbdh=1,干部大会
gbdj=1,过不多久
gbdt=1,广播电台
gbdu=1,广播电视
gbdv=1,寡不敌众
gbdw=1,干部队伍
gbdx=1,各奔东西
gbdy=1,根本的原因
gbdz=1,棍棒底下出孝子
gbfd=1,个百分点
gbfz=1,概不负责
gbgf=1,搁笔供奉
gbgl=1,顾不过来
gbgl=2,改不过来
gbgq=1,告别过去
gbgs=1,广播公司
gbgs=2,告不告诉
gbgw=1,拐不过弯
gbgx=1,高不高兴
gbgz=1,干部工作
gbhb=1,该不会是个傻子吧
gbhg=1,哥本哈根
gbhm=1,敢把皇帝拉下马
gbhq=1,赶不回去
gbhu=1,该不会是
gbhv=1,根本好转
gbii=1,功败垂成
gbij=1,高不成低不就
gbjb=1,根本就不
gbjd=1,宫保鸡丁
gbjd=2,宫爆鸡丁
gbjh=1,广播讲话
gbjj=1,根本解决
gbjn=1,根本就不能
gbju=1,根本就是
gbju=2,根本就不是
gbjx=1,根本就不行
gbjy=1,根本就没有
gbjy=2,根本就不用
gbjz=1,根本就不存在
gbkf=1,改变看法
gbkh=1,干部考核
gbkj=1,高不可及
gbkj=2,国不可一日无君
gbkm=1,功不可没
gbkn=1,更不可能
gbkp=1,高不可攀
gbkq=1,光标控制键区
gbld=1,顾不了那么多
gbld=2,顾不了许多
gblg=1,过不了关
gblj=1,过不了多久
gbll=1,顾不了那么多了
gblu=1,过不了审
gblw=1,隔壁老王
gblx=1,贡布里希
gblx=2,改变路线
gbly=1,根本利益
gbly=2,哥布林语
gblz=1,狗不理包子
gbmb=1,搞不明白
gbmd=1,根本目的
gbmf=1,官逼民反
gbmm=1,改变面貌
gbmx=1,根本没戏
gbmy=1,根本没有
gbmy=2,改变命运
gbnd=1,根本难不倒
gbnt=1,胳膊拧不过大腿
gbnt=2,根本难不倒他
gbpx=1,归并排序
gbpy=1,固本培元
gbqb=1,根本区别
gbqi=1,搞不清楚
gbqi=2,各奔前程
gbqk=1,个别情况
gbqq=1,告白气球
gbqr=1,果不其然
gbqv=1,干部群众
gbrm=1,敢不如命
gbru=1,告别人世
gbrw=1,根本任务
gbsi=1,公报私仇
gbsi=2,官报私仇
gbtc=1,广播体操
gbtd=1,改变态度
gbte=1,胳膊腿儿
gbtg=1,果宝特攻
gbtj=1,根本途径
gbtl=1,根本停不下来
gbud=1,跟不上时代
gbuj=1,改变世界
gbul=1,跟不上了
gbul=2,高壁深垒
gbuz=1,跟不上节奏
gbvd=1,干部制度
gbve=1,胳膊肘儿
gbvg=1,胳膊肘往外拐
gbvg=2,干部职工
gbvi=1,攻彼之长
gbvj=1,管鲍之交
gbvm=1,谷丙转氨酶
gbvq=1,高标准严要求
gbvu=1,干部战士
gbvx=1,官卑职小
gbvy=1,改变主意
gbwf=1,根本无法
gbwg=1,胳膊往外拐
gbwl=1,改变未来
gbwt=1,根本问题
gbwz=1,宫本武藏
gbxd=1,姑表兄弟
gbxf=1,甘拜下风
gbxf=2,肝败吓疯
gbxg=1,鬼不像鬼
gbxg=2,各不相干
gbxp=1,狗不嫌家贫
gbxq=1,干不下去
gbxr=1,各不相让
gbxt=1,各不相同
gbxu=1,个半小时
gbxv=1,改变现状
gbxx=1,个别现象
gbxx=2,公办学校
gbxz=1,棍棒下面出孝子
gbyf=1,各霸一方
gbyq=1,供不应求
gbyq=2,改变一切
gbyu=1,更不用说
gbyu=2,更不要说
gbyv=1,故布疑阵
gbyv=2,公布于众
gbyv=3,各表一枝
gbyy=1,根本原因
gbzf=1,故步自封
gbzj=1,改变自己
gbzk=1,卦不走空
gbzn=1,干部子女
gbzy=1,刚愎自用
gcah=1,高昂
gcai=1,高矮
gcao=1,高傲
gcbd=1,告白
gcbf=1,稿本
gcbh=1,高帮
gcbk=1,糕饼
gcbl=1,棺材板压不住了
gcbl=2,棺材板都压不住了
gcbp=1,告别
gcbw=1,高倍
gccd=1,高才
gccg=1,高层
gcci=1,告辞
gcci=2,高次
gccj=1,高参
gccj=2,搞残
gcco=1,搞错
gcda=1,高大
gcda=2,高达
gcdc=1,搞到
gcde=1,搞得
gcde=2,高德
gcdg=1,高等
gcdh=1,高档
gcdi=1,高低
gcdi=2,高地
gcdk=1,搞定
gcdm=1,糕点
gcdm=2,高点
gcdm=3,光彩夺目
gcdn=1,高调
gcdn=2,搞掉
gcdq=1,搞丢
gcdr=1,高端
gcdr=2,高段
gcds=1,搞懂
gcdu=1,高度
gcdy=1,歌词大意
gcee=1,高额
gcer=1,高二
gcfa=1,告发
gcfa=2,高发
gcff=1,高分
gcfg=1,高峰
gcfh=1,高仿
gcfu=1,告负
gcfw=1,高飞
gcfw=2,稿费
gcgc=1,高高
gcgd=1,高钙
gcge=1,高歌
gcgf=1,高跟
gcgh=1,高岗
gcgj=1,高干
gcgk=1,搞怪
gcgl=1,高光
gcgo=1,高过
gcgr=1,高官
gcgr=2,高管
gcgs=1,高工
gcgu=1,高估
gcgv=1,高贵
gcgv=2,搞鬼
gcgx=1,高挂
gchc=1,搞好
