code	weight	word_count	top_rank	words
gvyu	3.4487676386895356	2	8995	归于 鲑鱼
xsyi	3.4486031515559517	2	20250	胸衣 胸臆
igkl	3.4485422259479064	2	17194	盛况 成矿
hvlh	3.4483935740113427	2	24794	灰狼 回廊
jkvz	3.4483619701494725	2	15611	荆州 靖州
biti	3.4483433814176743	2	4608	鼻涕 笔体
lqij	3.4483041662312646	2	15139	流产 刘禅
tjxn	3.448243854643525	2	17715	谈笑 摊销
jbqn	3.448170306444544	2	21399	紧俏 金桥
jmso	3.4478366066516966	2	13203	检索 简缩
bukk	3.4477551573940293	2	5853	不快 捕快
eelp	3.447749344151239	2	3812	恶劣 腭裂
drdd	3.4476840659026586	2	20852	缎带 断代
xpgr	3.447401437063588	2	7020	血管 协管
wwig	3.447309613771469	2	11369	围城 围成
pnlk	3.447288306665431	2	19395	飘零 嘌呤
biso	3.447220376912077	2	19628	比索 闭锁
vgbi	3.4471173162871085	2	13004	正比 征辟
pudu	3.44691428703013	2	24271	普度 普渡
zcvi	3.4467593624791673	2	17123	造纸 早知
fawu	3.446751204103349	2	18990	法务 发物
cdjk	3.446698147136617	2	16878	财经 采精
hlli	3.4465619920718877	2	22103	黄历 黄鹂
svmo	3.4461964924523882	2	19189	岁末 碎末
pfql	3.4460812360423794	2	22855	盆腔 喷枪
fgbi	3.4458974844677974	2	3851	封闭 封笔
kdyj	3.44587490831349	2	15585	开眼 开演
ciqk	3.445858715291676	2	23814	刺青 此情
ugnv	3.445788876329962	2	21487	剩女 圣女
yunm	3.4453866444877237	2	24496	余年 欲念
xlyi	3.445365741911284	2	20337	相宜 相依
jicd	3.4452915436793727	2	18776	荠菜 集采
cdmc	3.445236483350839	2	23697	财贸 才貌
yzie	3.4452304679033965	2	23821	有车 邮车
ytse	3.444912570051329	2	11817	月色 约瑟
ncbu	3.444875418046124	2	22680	脑部 脑补
sohv	3.4447741363031983	2	21360	缩回 索贿
pufa	3.444659254209449	2	16099	普法 浦发
mhrf	3.4444609319623467	2	6852	盲人 忙人
ghju	3.444372279718258	2	20078	港剧 钢锯
tiqb	3.4443126844636045	2	21381	提琴 提亲
ugxu	3.4442669626018088	2	12057	牲畜 升序
uico	3.4442352501923765	2	24219	失措 试错
cdqr	3.4439634829776824	2	21528	猜拳 财权
pnll	3.443607204340045	1	158	漂亮
lbye	3.443380312003187	2	13975	林业 林叶
cezi	3.4433040915291735	2	17550	册子 测字
iupk	3.4431556568596644	2	21580	触屏 初评
yjkj	3.4429594578684517	2	4233	眼看 验看
jkhd	3.4427827134454025	2	24110	惊骇 静海
vufg	3.442695687933553	2	21958	珠峰 主峰
yrbo	3.4426368964691725	2	11512	渊博 远播
ugve	3.4425945856516647	2	20791	胜者 圣者
tpxp	3.442340820480731	2	19256	铁血 铁屑
jiuv	3.442307859815017	2	18907	积水 计税
lcjn	3.442265398463382	2	22950	劳教 老窖
xiih	3.4422481497402506	2	11246	细长 西昌
pixl	3.4421752611578205	2	14757	皮箱 僻巷
fhuu	3.442001106853201	2	18235	防暑 方术
hryj	3.4419899943921144	2	24957	欢颜 欢宴
faqr	3.441909307400983	2	24133	法权 发圈
tvuz	3.4412817756325835	2	20282	推手 退守
jkss	3.441082411248225	2	13953	惊悚 敬颂
xuli	3.4408860127734595	2	24357	畜力 蓄力
yzmu	3.4406899055334526	2	21501	游牧 柚木
cclv	3.4404044408566743	2	16596	草率 草绿
wwjt	3.4403991679552077	2	23871	味觉 未决
gzxn	3.440324430823373	2	21631	购销 勾销
qiyy	3.4399800255665642	3	44956	气晕 气韵 启运
djbj	3.4399599676915082	2	20116	单板 单瓣
ifuu	3.439834056122574	2	4522	陈述 臣属
yahr	3.439788345593862	2	19948	丫鬟 丫环
mflw	3.4397526900105553	2	19225	门类 闷雷
mwff	3.4395471844918117	2	15571	美分 每份
jpvs	3.4395266809040193	2	13716	接种 借种
lodj	3.4387555911555543	2	23507	落单 罗丹
bcuv	3.438619392050534	2	24270	保税 报税
whzu	3.4385913253255813	2	22770	望族 王族
wdyb	3.438551000117301	2	20527	外因 外阴
hemw	3.438540488362196	2	21044	和美 褐煤
qkld	3.438287390865649	2	10377	青睐 请来
hejm	3.4381000069653957	2	21454	河间 核减
buuf	3.4379936378035767	2	11679	不慎 补肾
qltj	3.4379670467152725	2	22778	枪弹 抢滩
igwf	3.437103682570245	2	18511	成文 呈文
vfxr	3.4369577623756675	2	20870	甄选 甄嬛
vibd	3.436915776022396	2	7435	直白 执白
iuch	3.436766691275488	2	13313	储藏 出仓
njyr	3.4367639701284074	2	21820	南苑 南园
tsil	3.436425018867665	2	19561	同窗 同床
zdbm	3.436334742944627	2	17933	在编 灾变
yiyy	3.436278182400592	2	24159	意蕴 疑云
grmk	3.4360849717765487	2	16842	冠名 官名
bjwu	3.4359967298092737	2	15872	伴舞 班务
ykho	3.4357046800822064	2	21404	萤火 营火
vuij	3.435660936213358	2	21442	助产 主产
wdjx	3.435634206388361	2	4991	外加 外嫁
vfjb	3.4356233853901483	2	19466	枕巾 真金
drmm	3.4353238720160713	2	22214	断面 端面
gjbk	3.4350208964963067	2	24732	干冰 肝病
qmjn	3.4349541820592235	2	17147	前脚 欠缴
bive	3.434328960213181	2	11813	笔者 逼着
yzjb	3.4341108142776045	2	16882	有劲 友尽
likv	3.434102068418483	2	21144	理亏 李逵
ykvg	3.433980240451114	2	11508	应征 嬴政
wjxx	3.4338173013119455	2	11829	晚霞 弯下
jnrs	3.4337668367970418	2	14895	交融 娇容
yjuv	3.433640430674264	2	6002	盐水 盐税
veer	3.433355554864605	1	159	这儿
yzxp	3.433331099419794	1	160	有些
lidh	3.432976883800415	2	21249	理当 立党
sibm	3.4329165804389317	2	21413	思辨 四边
cdfa	3.4328539232339397	2	23644	采伐 财阀
tmxk	3.4327550221318175	2	12223	天性 天星
gdgo	3.4324520970343046	2	11873	改过 盖过
hoch	3.432357704917589	2	20670	货舱 货仓
ybde	3.4323284046192386	2	23046	引得 阴德
hvdh	3.432146755604111	2	12987	回荡 回档
ruho	3.4320473869045323	2	12387	入伙 如火
ycqq	3.431604440821537	1	162	要求
mbjl	3.4312946886817186	2	22596	闽江 岷江
yhug	3.4311616934882325	2	6419	养生 扬声
tdjn	3.431154760926618	2	19430	胎教 抬脚
bcgs	3.431010372006747	2	24068	包工 包公
uuxl	3.4307383610453175	2	16467	书香 属相
ulxq	3.430653936412004	2	11932	双休 双修
bwhr	3.4302864914574447	2	21898	悲欢 北环
yjig	3.430261157849198	2	10087	严惩 盐城
xitu	3.429955468032235	2	19587	稀土 希图
iuff	3.4297495162669644	2	6768	处分 出分
erld	3.4297465283907878	2	15992	二来 而来
dsgj	3.4297274677745415	2	7115	动感 冻干
anfu	3.429581674264859	2	6303	安抚 安福
fuxu	3.4293642836173226	2	25128	夫婿 抚恤
juls	3.4292955590407233	2	18681	聚拢 巨龙
rftz	3.4289755618557414	2	4915	人头 认头
dsxy	3.42889045541987	2	19126	冬训 冬汛
pofw	3.4288863224026387	2	12385	破费 颇费
fjlj	3.4287865304637783	2	5813	泛滥 泛蓝
djgv	3.4282841482801056	2	22475	单轨 丹桂
yhgr	3.428262548067415	2	23417	阳关 羊倌
pwfh	3.4276514898120833	2	4587	配方 陪房
xpdc	3.427543198234825	2	12038	写道 写到
vche	3.427498452377859	2	23513	昭和 兆赫
uudc	3.4273321147186424	2	13470	疏导 数叨
rshv	3.4272134526151268	2	21395	融汇 融会
yihd	3.4271505855198963	2	20240	遗骸 贻害
faxn	3.4267658599322366	2	12864	发笑 发小
vima	3.4267250930198054	2	5531	芝麻 纸马
ucuj	3.4267221140378976	2	20848	韶山 烧山
fhdd	3.4266695817227673	2	23071	放贷 房贷
lmdc	3.426474736170849	2	12072	镰刀 练到
zdru	3.4260991001799423	2	12091	载入 再如
xsji	3.425980062519884	2	24774	胸肌 雄鸡
wwqr	3.4258427095012043	2	20260	维权 威权
icvi	3.4258276314418707	2	17485	超支 超值
tzuv	3.4257975504952083	2	20884	偷税 透水
tuhx	3.425622581816004	2	8524	图画 土话
nqdu	3.425350940886826	2	22056	牛犊 牛肚
gcxk	3.425098060198036	1	164	高兴
sssj	3.425013793538594	2	13956	松散 送伞
uzdu	3.4249403078351426	2	22015	熟读 首度
xxgu	3.424489468093201	2	4048	峡谷 侠骨
qilu	3.4244859298053223	2	22785	齐鲁 歧路
jnli	3.424467174158399	2	23050	脚力 角力
jitr	3.4242839665236553	2	4501	集团 基团
jkee	3.424138046675041	2	18599	惊愕 净额
lmzd	3.4239068499139806	2	12175	连载 连在
zigu	3.4238329020021405	2	10188	自古 自顾
ihnw	3.4238083911877912	2	12176	场内 厂内
hjji	3.4236301014825448	2	19050	旱季 焊机
yjfh	3.4235138975904422	2	21629	严防 验方
tiih	3.4234903421370855	2	5954	提倡 体长
mkjl	3.4234786416884924	2	14524	名将 明讲
hdzc	3.4234080775909472	2	12567	海藻 还早
hzdc	3.4232186622125633	2	5912	厚道 吼道
bjxk	3.422973561321794	2	20035	版型 颁行
gjjl	3.4228835728143037	2	24903	干将 赣江
tkxi	3.4228765954721454	2	15146	停息 听戏
xtuo	3.422833698743126	2	10624	学说 学硕
ysyr	3.4227634082795055	1	166	永远
uvba	3.4225906027663346	2	18709	水坝 睡吧
mcfh	3.4225614630080035	2	21607	茅房 毛纺
zvgv	3.4223712652977794	2	19853	醉鬼 最贵
kdbo	3.4219301524344323	2	8023	开播 开博
dunh	3.4218433729128646	2	14543	嘟囔 肚囊
rvqi	3.4215658496895602	2	19082	锐气 锐器
xbfa	3.4214833296946177	2	24636	新法 心法
fudn	3.42147609481537	2	18348	浮雕 浮吊
xbdm	3.4213833710271633	2	22205	新店 心电
cdgj	3.4212854331530393	2	13430	才干 才敢
viyh	3.421203940089981	2	20188	止痒 纸样
xtbu	3.421075663919858	2	24991	学部 学步
yeuz	3.421039935787564	2	4227	野兽 也受
xuyu	3.421004631953846	2	23804	须臾 絮语
bwgj	3.4208503942521236	2	10156	倍感 备感
davu	3.4199952621842424	2	6614	打住 大竹
icbc	3.419901145645548	2	18509	超薄 抄报
ucjm	3.419888139258557	2	4395	少见 烧碱
xplw	3.419886096528973	2	13096	血泪 鞋类
dcqp	3.419779793130905	2	10216	盗窃 刀切
wjyt	3.4197640902261264	2	21166	婉约 弯月
tmxl	3.419748592676193	2	16486	天象 天香
wdzi	3.4195080868275998	2	16756	外资 外子
budh	3.4194686466296185	2	5803	不当 补档
jmqu	3.4194382253982907	2	12353	减去 渐趋
juyu	3.4194092501745534	2	18337	居于 局域
mitu	3.4188791201879747	2	14902	迷途 米兔
vsma	3.4188492817987646	2	17337	种马 重码
kebm	3.4187471584816067	2	21901	可变 可辨
tphx	3.4186902386726277	2	21732	贴画 贴花
fwfu	3.418613140079481	2	12377	肺腑 飞赴
jlzo	3.41842030524524	2	4667	讲座 江左
yihu	3.4183810712151566	2	6036	医护 一户
hlpu	3.418045896725243	2	19958	黄埔 黄浦
cvug	3.41784628364438	2	13110	催生 脆生
cjjx	3.41783369259533	1	168	参加
zuui	3.4178274349049347	2	19434	祖师 组诗
ouqi	3.417636278225405	2	21023	怄气 欧气
uelp	3.4175660165535624	2	16745	涉猎 射猎
bfyt	3.417388348073798	2	6415	本月 奔月
uedm	3.417219474638505	2	25347	射电 设点
lijn	3.4165445821046134	2	23047	立交 礼教
wufh	3.416203894462037	2	9400	无妨 无方
hzwh	3.4161926110468235	2	14914	厚望 猴王
klzi	3.4160454119295722	2	22450	框子 筐子
liyt	3.415961041578261	2	17043	里约 立约
bcma	3.4159077405451024	2	6770	宝马 宝妈
bfih	3.4158758586897577	2	24340	本厂 本场
vidv	3.415800501834308	2	12462	支队 只对
uuuo	3.4153454898337747	2	17049	述说 数说
hopb	3.4153415423480804	2	17215	货品 火拼
uehv	3.415151430386094	1	171	社会
tsyz	3.4151507483129873	3	45343	桐油 通邮 同游
lozi	3.4151068380028553	2	8289	骡子 落子
tvci	3.4150019044836775	2	17756	推辞 退磁
jmlc	3.4149309072202896	2	20784	监牢 坚牢
jbuj	3.414881173614191	2	19284	金山 进山
mddm	3.414837900054052	2	22389	买点 卖点
hvju	3.4143770316267616	2	9721	汇聚 会聚
wuju	3.4141195925933068	2	17699	舞剧 无惧
goke	3.4140339545023997	2	10243	过客 果壳
uabu	3.4139848241857544	2	17441	纱布 砂布
yzxr	3.4139723632681966	2	22455	优选 右旋
qpxn	3.4137656030286707	2	23480	切削 窃笑
cidc	3.4135703887556708	2	16951	刺刀 磁道
gvxi	3.4127135522179497	2	23042	归西 贵溪
nsvl	3.4119852442578846	2	18321	浓妆 农庄
jlyc	3.4116681781201934	2	4211	将要 降妖
ycyc	3.4114580393335037	2	17859	遥遥 摇摇
yayu	3.4113586098998927	2	25141	亚于 哑语
ruci	3.4113332387161335	1	173	如此
hylk	3.410692470595069	2	25300	婚龄 魂灵
whnm	3.410586187638052	2	6885	往年 妄念
jimz	3.410073440305904	2	15495	计谋 机谋
zzdc	3.410064532560142	2	12650	走道 走到
xryi	3.4098856427974944	2	17164	悬疑 旋翼
dmju	3.4097592372713184	2	14745	电锯 点距
mdih	3.409495640393005	2	21817	卖场 卖唱
gvvz	3.4094533110529204	2	5989	贵州 贵胄
yhrf	3.408739867804359	2	14337	洋人 养人
pbjm	3.4087160395411216	2	22963	品鉴 贫贱
hyru	3.408667974108673	2	12697	混入 浑如
tixl	3.4081696959606336	2	21859	体香 提箱
dikz	3.407849147641288	2	20548	抵扣 敌寇
gull	3.407718617746282	2	18360	估量 菇凉
yusu	3.407695963217368	2	21097	语速 语素
lvbj	3.4076559071448767	2	20292	旅伴 铝板
surf	3.40709989483139	2	24104	俗人 素人
hlfw	3.4068409133054116	2	9464	荒废 皇妃
dsxm	3.4066033983282415	2	23051	东线 冬闲
jmwh	3.406457494890364	2	19554	健忘 建网
lmug	3.4062786951746657	2	18506	连声 连胜
rvli	3.4062154220408534	2	12301	锐利 瑞丽
izjn	3.405791987788352	2	22634	丑角 臭脚
gozu	3.405494256305758	2	16142	国足 裹足
fuia	3.405479630796161	2	6913	复查 夫差
erge	3.4053693228615085	2	11961	儿歌 二哥
jkgl	3.4053234531854235	2	12822	精光 京广
mgmg	3.40504508187943	2	10655	蒙蒙 萌萌
fwvu	3.4050155999343454	2	6831	肥猪 飞猪
dcgv	3.4048184885912374	2	24278	捣鬼 导轨
sidn	3.404666561916495	2	25479	撕掉 死掉
bcyk	3.4045857925727234	2	5098	报应 宝应
xnvi	3.4038882247418543	2	21857	小指 校址
vfbm	3.403445062357633	2	20127	枕边 针砭
vevz	3.403103922508892	2	14155	褶皱 这周
ucgr	3.4030279705260216	2	15239	韶关 少管
mwxb	3.402973671440707	2	18430	眉心 没心
juhx	3.4029012259763025	2	17985	菊花 句话
vlvl	3.402709946314482	3	49377	幢幢 装装 壮壮
qyju	3.402691462477168	2	18181	群居 群聚
lzbc	3.4025966746033594	2	21292	搂抱 漏报
wuxb	3.4025465368152394	2	5978	无心 误信
uavu	3.4024695370913998	2	15684	刹住 杀猪
qmtn	3.402249299415656	2	17739	欠条 签条
ybvh	3.4022114321498513	2	17227	印章 音障
dgju	3.4021633458522444	2	19740	灯具 等距
dghv	3.402005537227068	2	13365	灯会 等会
mauh	3.4020000183788257	1	181	马上
xnil	3.401762117233176	2	19117	小床 小窗
roxl	3.4016796452772233	2	15441	弱项 若想
jkwf	3.401436244238562	2	21359	经文 惊闻
dryu	3.4013185720325803	2	14722	短语 段誉
cjyi	3.401143818934335	2	25476	餐椅 参议
waer	3.401111580130464	2	6788	娃儿 瓦尔
lvbo	3.400844227682349	2	25905	滤波 铝箔
pcjn	3.4005117073619178	2	20396	泡椒 泡脚
jlqk	3.400265220368311	2	22838	江青 讲情
hxpu	3.399979009697541	2	19597	花圃 画谱
zctz	3.399801440053425	2	23308	糟透 灶头
iidy	3.399502810260494	2	5430	迟钝 吃顿
zoer	3.399433695147701	2	23085	左耳 昨儿
sogu	3.3991714454244675	2	5852	锁骨 缩骨
bkyi	3.3991667980417017	2	13047	兵役 并以
lstz	3.398916647590973	2	7860	龙头 笼头
ugyb	3.3987918643807955	1	182	声音
pivi	3.398744728644969	2	16806	皮质 皮脂
lmye	3.398630145528103	2	8338	连夜 莲叶
hsww	3.398614654316402	2	7700	宏伟 红卫
lcsi	3.398527733702249	2	19075	老四 老死
levh	3.3984728889056997	2	13071	乐章 了账
ciih	3.3984238825627227	2	8727	磁场 次长
jqgs	3.39826672805124	2	20194	九宫 舅公
izrf	3.398257850673299	2	9228	仇人 愁人
wjzd	3.3981901436017856	2	22911	湾仔 万载
popi	3.3979276779096015	2	21815	破皮 泼皮
yelu	3.3977204925176814	2	12687	耶鲁 夜路
vzxb	3.3976951556069874	2	21954	轴心 周薪
qnbc	3.397433544139565	2	20867	侨胞 侨报
vskc	3.3973620920200354	2	7217	中考 重考
llyz	3.3967362380386112	2	21752	粮油 良友
jqxk	3.39672739501567	2	12367	救星 酒醒
xbxp	3.3962930795887267	2	5956	心血 新鞋
bwdc	3.3962232963126464	2	5666	被盗 北岛
ilru	3.396207460440053	2	6113	闯入 床褥
ksgc	3.396127781687189	2	11237	控告 恐高
uvjt	3.3960562925694946	1	185	睡觉
dmhj	3.3957879264466264	2	19873	电焊 电函
yzgk	3.395660964280351	2	15686	诱拐 右拐
fjza	3.3955192665332343	2	16664	繁杂 烦杂
nkvi	3.3954415650702625	2	23189	凝脂 凝滞
xihc	3.395318604758756	2	5491	喜好 洗好
fuds	3.3952983730126545	2	19526	浮动 拂动
ialu	3.3952841365945288	2	20321	岔路 茶炉
qljb	3.3952162813509146	2	6766	强劲 强筋
vizd	3.394569856088618	2	13218	旨在 只在
xnls	3.3942509257986573	2	11892	小龙 骁龙
lgvu	3.393711763557598	2	16571	愣住 棱柱
tpqi	3.3934962902979735	2	24847	铁器 铁骑
ihiu	3.3934946552846887	2	13254	长处 长出
boer	3.3934742154357167	2	21276	波尔 玻尔
hjmc	3.3933963525544355	2	22314	汗毛 寒毛
ybrf	3.3932376283959584	2	15682	隐忍 引人
moxu	3.392986211448113	2	17241	默许 莫须
lbij	3.392916617716699	2	22557	临产 林产
mubf	3.392749867098005	2	25411	母本 木本
lqtj	3.3927367633088608	2	25415	榴弹 流弹
uvlm	3.392642402820439	2	19432	睡莲 水帘
ifbc	3.392394122733983	2	20144	晨报 尘暴
bkds	3.3923246969885654	2	7048	冰冻 冰洞
wdqb	3.3922009834452718	2	13848	外勤 外亲
pdqq	3.392052950623914	2	6363	排球 拍球
jkjb	3.3920010276706445	2	21279	精进 京津
bosa	3.3919719882677066	2	20701	播撒 播洒
xxli	3.39185303728845	2	20754	夏利 下力
zuli	3.39164076506896	2	8461	阻力 组里
mobj	3.391624842338022	2	9164	模板 末班
lltz	3.391306940216054	2	13349	两头 凉透
sits	3.391272559801716	2	21537	私通 四通
kdvh	3.391199228987838	2	6232	开张 开仗
nmyt	3.39119779445543	2	13354	年月 年约
wfxm	3.391113642665618	2	5305	文献 温县
jyqi	3.3910689970230754	2	19431	军旗 军棋
pici	3.3909468443431887	2	16226	批次 劈刺
dvxm	3.3907674253459072	2	5024	兑现 对线
mkql	3.3906202406568835	2	21053	鸣枪 明抢
qumk	3.3905889264000955	2	7524	取名 曲名
pdqi	3.390552167492017	2	10418	排气 排期
kssu	3.3904724223928406	2	6685	控诉 空速
ludi	3.3904271969563613	2	6539	陆地 路堤
vilv	3.3902971179406394	2	13390	直率 之旅
gouz	3.3900967412694336	2	24102	国手 过手
cimu	3.3900708014393537	2	21556	慈母 刺目
qixq	3.390066970918574	2	22234	汽修 奇秀
bmhc	3.3900166776683216	2	13400	编号 变好
irjl	3.389708074966724	3	45696	船桨 串讲 川江
ufdk	3.3892532626221343	2	21480	审定 审订
uavi	3.3890897833535725	2	20726	砂纸 砂质
wulb	3.3889462271156665	2	4772	武林 舞林
xmve	3.388746467697086	2	22210	贤者 闲着
ufqm	3.3886812850311645	2	14605	深浅 身前
vfxm	3.388589006291166	2	16293	针线 阵线
xxyc	3.388456447456293	2	13448	下药 下腰
lqyk	3.388357894082145	2	17903	留影 流萤
hsuv	3.388266589842006	2	4571	洪水 哄睡
qmuj	3.38825548042239	3	50062	千山 前山 潜山
gczi	3.3880972375387364	2	5886	稿子 篙子
jyvi	3.3880537500394357	2	24892	均值 军职
qnli	3.3879666431999613	2	17602	俏丽 峭立
yrlk	3.3878787676255095	2	22772	圆领 沅陵
izqm	3.387828509087676	2	16206	抽签 臭钱
fwuz	3.387505021771191	2	25484	肥瘦 匪首
lqqm	3.387448136158675	2	9339	六千 刘谦
xmyh	3.387371060688797	2	15795	咸阳 显扬
glgu	3.387307580667667	2	5911	光顾 光谷
jiua	3.3872811682410093	2	25371	击杀 急刹
qipd	3.3872591581231704	2	11042	气派 棋牌
vrgs	3.3872515685020836	2	13499	专攻 专供
pmvs	3.386970293248953	2	17199	偏重 片中
hdnn	3.3869185383165887	2	20269	海鸟 害鸟
ueuf	3.3868989616907212	2	18271	舍身 蛇身
xblc	3.386881175251843	2	13513	辛劳 新老
mimm	3.3867556634712637	2	20755	米面 谜面
futu	3.3866533342976775	2	24208	附图 浮屠
fjpj	3.3865826118631994	2	14684	反叛 翻盘
yjvj	3.386339966037847	2	23204	延展 厌战
kebu	3.3862179371930576	2	9289	可不 可怖
yipk	3.3860802087054194	3	50597	夷平 依凭 一瓶
kdds	3.3860061557368737	2	6421	开动 开冻
yuug	3.3858497656151307	2	14123	余生 雨声
bhdk	3.3858030115991604	2	15377	绑定 帮顶
uzzi	3.3857940977023464	2	4728	瘦子 首字
wffg	3.3854601751859	2	17149	文风 闻风
yjdd	3.3854554240153827	2	7364	眼袋 烟袋
tsjk	3.385389115484821	2	24698	痛经 铜镜
xsxs	3.385371302332715	2	6384	熊熊 汹汹
jqvz	3.3853454981272546	2	21158	九州 九洲
lcqi	3.385338126145381	2	14568	老气 老七
lucd	3.385210123052729	2	24898	卤菜 鲁菜
dier	3.3849826763300914	1	194	第二
vgxp	3.3849566084669003	2	17018	政协 正邪
bawh	3.384835841491862	2	5541	霸王 巴望
vlzd	3.3848066563216705	2	13597	装载 装在
qkdd	3.384773525175638	2	19310	清代 青黛
wuni	3.3843711818169204	2	18828	污泥 忤逆
rrhx	3.3842913863119723	2	20560	软化 软话
hsyi	3.384290024105532	2	7982	红衣 弘毅
dabh	3.384179975239491	2	16074	大棒 打榜
milj	3.3841644726395774	2	22222	糜烂 米兰
uadn	3.3840670224154157	2	23062	沙雕 杀掉
njbc	3.384066215042527	2	13164	难保 男宝
yetd	3.383884291904265	2	13633	液态 也太
gjjp	3.3836261472223135	2	21058	柑桔 干结
xpdu	3.383619855827861	2	8454	亵渎 斜度
iifg	3.383600160220205	2	17462	赤峰 敕封
iljm	3.3835022773726573	2	5067	创建 创见
viyj	3.383171187178331	2	5081	直言 纸烟
lctd	3.3831569316655776	2	25260	老态 老太
biql	3.383065456840074	2	20520	鼻腔 逼抢
