length	source	sentence	hanzi
23	网文	据介绍，为了安全复工复产，上汽大众做了很多准备工作	据介绍为了安全复工复产上汽大众做了很多准备工作
23	百科	《闪念》讲述对生命失去希望的人如何在末日中找到希望	闪念讲述对生命失去希望的人如何在末日中找到希望
23	传媒	再找活儿干，难啊：一看是残疾人，招工单位大多面露难色	再找活儿干难啊一看是残疾人招工单位大多面露难色
23	对话	对啊，我发现那些打女生的都有对象，像我这样是没有的	对啊我发现那些打女生的都有对象像我这样是没有的
23	网文	而进入高中之后，就需要同学依靠自己来进行独立思考	而进入高中之后就需要同学依靠自己来进行独立思考
23	百科	《清代匠作则例》沿用大木作的称呼，有时也称为大木作法	清代匠作则例沿用大木作的称呼有时也称为大木作法
23	传媒	明年是“十四五”规划收官之年，也是“十五五”发展谋划之年	明年是十四五规划收官之年也是十五五发展谋划之年
24	百科	装备用热像仪的美军装甲部队在交火中占据了绝对优势	装备用热像仪的美军装甲部队在交火中占据了绝对优势
24	传媒	游、学、产、销等要素向特色产业聚集，一二三产业正加快融合	游学产销等要素向特色产业聚集一二三产业正加快融合
24	对话	我比较喜欢机器类的所以你叫我去读文职我也读不下去	我比较喜欢机器类的所以你叫我去读文职我也读不下去
24	网文	记得在上小学的时候，老师教导我们学雷锋做好事不留名	记得在上小学的时候老师教导我们学雷锋做好事不留名
24	百科	罗兰最后向安吉拉递上了安吉拉变成人前写的愿望清单	罗兰最后向安吉拉递上了安吉拉变成人前写的愿望清单
24	传媒	他说，电影是不分国界的语言，语言是维系血脉乡情的密码	他说电影是不分国界的语言语言是维系血脉乡情的密码
24	对话	好憋屈阿每次快好了然后一边长一边短，就要拆掉重新绑	好憋屈阿每次快好了然后一边长一边短就要拆掉重新绑
24	网文	没想到两天后，妇女的同事就注意到她眼手协调出现问题	没想到两天后妇女的同事就注意到她眼手协调出现问题
24	百科	换句话说，我们预测下一个取样值是和前一个取样值一样	换句话说我们预测下一个取样值是和前一个取样值一样
24	传媒	赛后，李盈莹直言：“这次比赛我最大的收获是心态更平稳了	赛后李盈莹直言这次比赛我最大的收获是心态更平稳了
24	对话	这是一种文化吧，你回国后，到时是否也会也一堆礼貌用语	这是一种文化吧你回国后到时是否也会也一堆礼貌用语
24	网文	到老鸭山庄军训，是我们暑期班最后一天的户外研学活动	到老鸭山庄军训是我们暑期班最后一天的户外研学活动
24	百科	张国立说：“袁立跟我是老搭档了，《铁齿铜牙纪晓岚》有三部吧	张国立说袁立跟我是老搭档了铁齿铜牙纪晓岚有三部吧
24	传媒	习近平总书记指出：“要充分激发全体人民的历史主动精神	习近平总书记指出要充分激发全体人民的历史主动精神
24	对话	哈哈，我节前买了此片蓝光影碟了，而且是海外无删减版本~	哈哈我节前买了此片蓝光影碟了而且是海外无删减版本
24	网文	因此，对于免疫性不孕的女性，是可以通过人工授精怀孕的	因此对于免疫性不孕的女性是可以通过人工授精怀孕的
24	百科	他是军事奇材，数次打败强敌卡扎尔部落阿迦·穆罕默德·汗	他是军事奇材数次打败强敌卡扎尔部落阿迦穆罕默德汗
24	传媒	【企业探寻破局之道】坐热了研发冷板凳，听到了市场敲门声	企业探寻破局之道坐热了研发冷板凳听到了市场敲门声
24	对话	我婆婆也对我好可是她老说我尤其孩子方面我就不喜欢	我婆婆也对我好可是她老说我尤其孩子方面我就不喜欢
24	网文	在当今社会的激烈竞争中，如何建设领先的诚信企业文化	在当今社会的激烈竞争中如何建设领先的诚信企业文化
24	百科	主办单位为沙田体育会、民政事务处及康乐及文化事务署	主办单位为沙田体育会民政事务处及康乐及文化事务署
24	传媒	例如制造“头巾风波”煽动民众，进行舆论攻击抹黑伊朗政府	例如制造头巾风波煽动民众进行舆论攻击抹黑伊朗政府
24	对话	能不能不要这么饭随爱豆，你应该说去看你演唱会，顺便玩	能不能不要这么饭随爱豆你应该说去看你演唱会顺便玩
24	网文	（一）遵纪守法，诚信正直，思想品德优良，未受到任何校级处分	一遵纪守法诚信正直思想品德优良未受到任何校级处分
24	百科	传说他在岛上避难的时候把岛上所有的毒蛇都驱逐走了	传说他在岛上避难的时候把岛上所有的毒蛇都驱逐走了
24	传媒	此后，一系列政策、规划等相继出台，“海上福州”建设持续推进	此后一系列政策规划等相继出台海上福州建设持续推进
24	对话	哦哦，那注意安全就行，我觉得哪里都值得自己去玩一次啊	哦哦那注意安全就行我觉得哪里都值得自己去玩一次啊
24	网文	具有专业敏感性，在激烈的市场竞争中敢于创新，善于创新	具有专业敏感性在激烈的市场竞争中敢于创新善于创新
24	百科	这些市区市镇为半独立的市镇，拥有有限的自治管理权限	这些市区市镇为半独立的市镇拥有有限的自治管理权限
24	传媒	‘千里眼’可以‘跑’起来，有助于常态组织换站、换岗、换条件训练	千里眼可以跑起来有助于常态组织换站换岗换条件训练
24	对话	我是萝莉的外表女神的身材女博士的头脑女汉子的内心	我是萝莉的外表女神的身材女博士的头脑女汉子的内心
24	网文	“安全、实用、美观、经济”永远是每个建筑设计人员的工作宗旨	安全实用美观经济永远是每个建筑设计人员的工作宗旨
24	百科	除了奥兰联盟之外，奥兰自由主义者也参与芬兰议会选举	除了奥兰联盟之外奥兰自由主义者也参与芬兰议会选举
24	传媒	一大批优质项目落地，为威远县域经济发展注入强劲动力	一大批优质项目落地为威远县域经济发展注入强劲动力
24	对话	不想说了'千万分之一的机会'我刚好在三楼'二楼机箱爆了	不想说了千万分之一的机会我刚好在三楼二楼机箱爆了
24	网文	作为管理者，也应当从这种“不圆满”的管理手段中汲取智慧	作为管理者也应当从这种不圆满的管理手段中汲取智慧
24	百科	宋濂为他写《元故奉训大夫江西等处儒学提举杨君墓志铭》	宋濂为他写元故奉训大夫江西等处儒学提举杨君墓志铭
24	传媒	机关能不能改进考核组织方式，让我们参加考核更加便捷	机关能不能改进考核组织方式让我们参加考核更加便捷
24	对话	关于他现在在哪里的线索吗关于他现在在哪里的线索吗	关于他现在在哪里的线索吗关于他现在在哪里的线索吗
24	网文	在卫国的庆忌，答应了和要离一起为自己的亲人报仇雪恨	在卫国的庆忌答应了和要离一起为自己的亲人报仇雪恨
24	百科	* 宋答应灭辽后，将原来于澶渊之盟输给辽的岁币转输给金	宋答应灭辽后将原来于澶渊之盟输给辽的岁币转输给金
24	传媒	福建宁德边检站高效保障冬季高峰期煤炭进口快速通关	福建宁德边检站高效保障冬季高峰期煤炭进口快速通关
24	对话	我好惨…没热水洗澡，宿舍的热水系统还没弄好…快要生病了…	我好惨没热水洗澡宿舍的热水系统还没弄好快要生病了
24	网文	该报告指出，让北达科他州名列前茅的是其税收政策变化	该报告指出让北达科他州名列前茅的是其税收政策变化
24	百科	* 周家建——著名日占香港史权威、前古物古迹办事处研究主任	周家建著名日占香港史权威前古物古迹办事处研究主任
24	传媒	西北电网成为全国首个以新能源为装机主体的区域电网	西北电网成为全国首个以新能源为装机主体的区域电网
24	对话	开始的时候差点哭出来看到好好爱自己的时候破涕为笑	开始的时候差点哭出来看到好好爱自己的时候破涕为笑
24	网文	似乎这样过才过瘾，才过出了秭归人对端午节的特殊感情	似乎这样过才过瘾才过出了秭归人对端午节的特殊感情
24	百科	因故乡星球被格尔魔亚毁灭，而在宇宙间流浪的宇宙战士	因故乡星球被格尔魔亚毁灭而在宇宙间流浪的宇宙战士
24	传媒	二、持续提高污水处理综合能效，注重运营过程的节能低耗	二持续提高污水处理综合能效注重运营过程的节能低耗
24	对话	没有猫，只能天天云吸，有了它，我四舍五入就等于有了猫啦	没有猫只能天天云吸有了它我四舍五入就等于有了猫啦
24	网文	对额外空间内数据进行计算，得出每一个元素的正确位置	对额外空间内数据进行计算得出每一个元素的正确位置
24	百科	* 其他旅游专列：嗵嗵嗵音乐茶座列车、酒吧影院列车、海浪号	其他旅游专列嗵嗵嗵音乐茶座列车酒吧影院列车海浪号
24	传媒	@快乐喵：一些老旧百货店、超市的商业设施确实需要改造了	快乐喵一些老旧百货店超市的商业设施确实需要改造了
24	对话	我也明天呀，我也啥都没准备呢，晚上理理，好像没太多东西……	我也明天呀我也啥都没准备呢晚上理理好像没太多东西
24	网文	“以前村子路很窄，只能走一辆小车，两个车迎面就错不开了	以前村子路很窄只能走一辆小车两个车迎面就错不开了
24	百科	* 《旧五代史》史臣曰：如数君子者，皆互有所长，亦近代之良相也	旧五代史史臣曰如数君子者皆互有所长亦近代之良相也
24	传媒	”三个人每天都有各自的任务：一人巡线、一人留守、一人值班	三个人每天都有各自的任务一人巡线一人留守一人值班
24	对话	我跟同学在散步然后应该就是你过来问要不要办健身卡	我跟同学在散步然后应该就是你过来问要不要办健身卡
24	网文	后来在乡政府的帮扶的带领下，我们的生活有了很大改善	后来在乡政府的帮扶的带领下我们的生活有了很大改善
24	百科	休克可分为四种类型，但实际中经常遇到的是其混合形式	休克可分为四种类型但实际中经常遇到的是其混合形式
